[Fri Jul 12 17:11:39.221681 2019] [php7:error] [pid 13228:tid 1976] [client 127.0.0.1:52020] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(42): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:11:39.228691 2019] [php7:error] [pid 13228:tid 2004] [client 127.0.0.1:52021] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(42): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:11:39.241656 2019] [php7:error] [pid 13228:tid 2008] [client 127.0.0.1:52024] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(42): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:11:39.477171 2019] [php7:error] [pid 13228:tid 2008] [client 127.0.0.1:52024] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(42): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:19:34.236766 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52059] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:19:39.706898 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52068] PHP Fatal error:  Uncaught Exception: La methode "products_salads" de la route "salads" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:19:39.794617 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52068] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/salades
[Fri Jul 12 17:19:41.125272 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52068] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:19:44.234935 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52068] PHP Fatal error:  Uncaught Exception: La methode "products_salads" de la route "salads" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:19:44.483578 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52068] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/salades
[Fri Jul 12 17:19:47.035013 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52068] PHP Fatal error:  Uncaught Exception: La methode "errors_404" de la route "error-404" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
[Fri Jul 12 17:19:48.724524 2019] [php7:error] [pid 13228:tid 1972] [client 127.0.0.1:52068] PHP Fatal error:  Uncaught Exception: La methode "products_pizzas" de la route "pizzas" est manquante. in C:\\xampp\\htdocs\\webpizza\\app\\compile.php:58\nStack trace:\n#0 C:\\xampp\\htdocs\\webpizza\\app\\app.php(44): include_once()\n#1 C:\\xampp\\htdocs\\webpizza\\public\\index.php(7): require_once('C:\\\\xampp\\\\htdocs...')\n#2 {main}\n  thrown in C:\\xampp\\htdocs\\webpizza\\app\\compile.php on line 58, referer: http://webpizza.local/
